Starttime;TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline
2024-03-07 01:30:00;7700;2024-03-06 12:07:36;179092658.41;29;6;23;6;6974;2024-03-07
2024-03-07 01:30:00;8829;2024-03-06 22:31:17;179092658.41;23;0;29;0;6974;2024-03-07
2024-03-07 01:30:00;6182;2024-03-06 00:17:49;298911560.62;7;0;9;0;2386;2024-03-06
2024-03-07 01:30:00;8830;2024-03-06 22:31:27;298911560.62;9;1;7;1;2386;2024-03-06
2024-03-07 01:30:00;7157;2024-03-06 07:04:13;191610303.42;15;7;23;7;6825;2024-03-06
2024-03-07 01:30:00;8837;2024-03-06 22:34:34;191610303.42;23;0;15;0;6825;2024-03-06
2024-03-07 01:30:00;8014;2024-03-06 14:51:16;183261145.64;23;0;20;0;4093;2024-03-07
2024-03-07 01:30:00;8838;2024-03-06 22:34:46;183261145.64;20;2;23;2;4093;2024-03-07
2024-03-07 01:30:00;3907;2024-03-05 05:14:24;332564828.83;4;6;17;6;4836;2024-03-07
2024-03-07 01:30:00;8845;2024-03-06 22:36:51;332564828.83;17;0;4;0;4836;2024-03-07
2024-03-07 01:30:00;8033;2024-03-06 15:00:53;366544824.94;7;0;13;0;2821;2024-03-06
2024-03-07 01:30:00;8855;2024-03-06 22:41:29;366544824.94;13;2;7;2;2821;2024-03-06
2024-03-07 01:30:00;6647;2024-03-06 02:09:48;316527042.8;2;1;17;1;3910;2024-03-06
2024-03-07 01:30:00;8869;2024-03-06 22:48:25;316527042.8;17;0;2;0;3910;2024-03-06
2024-03-07 01:30:00;6734;2024-03-06 02:58:11;89639389.0;7;0;10;0;6165;2024-03-06
2024-03-07 01:30:00;8874;2024-03-06 22:51:37;89639389.0;10;7;7;7;6165;2024-03-06
2024-03-07 01:30:00;8348;2024-03-06 18:00:10;389820886.76;4;5;27;5;2405;2024-03-07
2024-03-07 01:30:00;8876;2024-03-06 22:53:50;389820886.76;27;0;4;0;2405;2024-03-07
2024-03-07 01:30:00;7817;2024-03-06 13:05:06;404466140.06;27;0;12;0;4900;2024-03-06
2024-03-07 01:30:00;8891;2024-03-06 23:02:49;404466140.06;12;1;27;1;4900;2024-03-06
2024-03-07 01:30:00;8516;2024-03-06 19:43:20;401645447.34;21;1;2;1;2352;2024-03-06
2024-03-07 01:30:00;8895;2024-03-06 23:03:45;401645447.34;2;0;21;0;2352;2024-03-06
2024-03-07 01:30:00;5605;2024-03-05 19:37:21;292461538.69;19;0;23;0;2829;2024-03-05
2024-03-07 01:30:00;8905;2024-03-06 23:10:34;292461538.69;23;4;19;4;2829;2024-03-05
2024-03-07 01:30:00;7017;2024-03-06 05:42:17;236242598.58;12;2;4;2;615;2024-03-06
2024-03-07 01:30:00;8910;2024-03-06 23:17:22;236242598.58;4;0;12;0;615;2024-03-06
2024-03-07 01:30:00;7599;2024-03-06 11:03:41;215954450.23;15;4;27;4;7349;2024-03-06
2024-03-07 01:30:00;8911;2024-03-06 23:18:03;215954450.23;27;0;15;0;7349;2024-03-06
2024-03-07 01:30:00;6973;2024-03-06 05:16:44;221998123.13;27;0;12;0;1852;2024-03-06
2024-03-07 01:30:00;8912;2024-03-06 23:18:22;221998123.13;12;1;27;1;1852;2024-03-06
2024-03-07 01:30:00;8349;2024-03-06 18:00:17;181446455.11;16;3;17;3;2260;2024-03-06
2024-03-07 01:30:00;8917;2024-03-06 23:24:16;181446455.11;17;0;16;0;2260;2024-03-06
2024-03-07 01:30:00;6860;2024-03-06 04:15:01;369883899.54;22;2;17;2;4919;2024-03-06
2024-03-07 01:30:00;8935;2024-03-06 23:34:50;369883899.54;17;0;22;0;4919;2024-03-06
2024-03-07 01:30:00;7295;2024-03-06 08:23:31;169303629.07;17;0;5;0;1050;2024-03-07
2024-03-07 01:30:00;8936;2024-03-06 23:35:01;169303629.07;5;3;17;3;1050;2024-03-07
2024-03-07 01:30:00;6009;2024-03-05 23:25:47;128620683.95;5;8;17;8;2298;2024-03-06
2024-03-07 01:30:00;8937;2024-03-06 23:35:18;128620683.95;17;0;5;0;2298;2024-03-06
2024-03-07 01:30:00;7278;2024-03-06 08:15:45;93720867.35;23;0;24;0;2879;2024-03-07
2024-03-07 01:30:00;8958;2024-03-06 23:46:00;93720867.35;24;2;23;2;2879;2024-03-07
2024-03-07 01:30:00;6181;2024-03-06 00:17:39;235154339.26;23;0;4;0;4565;2024-03-07
2024-03-07 01:30:00;8960;2024-03-06 23:47:24;235154339.26;4;7;23;7;4565;2024-03-07
2024-03-07 01:30:00;8326;2024-03-06 17:49:06;368279167.59;3;0;12;0;5440;2024-03-06
2024-03-07 01:30:00;8975;2024-03-06 23:55:24;368279167.59;12;2;3;2;5440;2024-03-06
2024-03-07 01:30:00;7421;2024-03-06 09:28:22;248456236.73;19;0;24;0;5522;2024-03-07
2024-03-07 01:30:00;8993;2024-03-07 00:00:44;248456236.73;24;1;19;1;5522;2024-03-07
2024-03-07 01:30:00;9027;2024-03-07 00:06:08;39311808.92;12;2;28;2;2783;2024-03-07
2024-03-07 01:30:00;9256;2024-03-07 00:45:01;39311808.92;28;0;12;0;2783;2024-03-07
2024-03-07 01:30:00;9059;2024-03-07 00:10:28;408221242.77;27;0;6;0;2560;2024-03-07
2024-03-07 01:30:00;9354;2024-03-07 00:59:24;408221242.77;6;6;27;6;2560;2024-03-07
2024-03-07 01:30:00;9082;2024-03-07 00:14:45;91656289.83;19;0;3;0;1722;2024-03-07
2024-03-07 01:30:00;9409;2024-03-07 01:09:24;91656289.83;3;5;19;5;1722;2024-03-07
2024-03-07 01:30:00;9043;2024-03-07 00:08:10;238587366.73;27;0;28;0;7064;2024-03-07
2024-03-07 01:30:00;9426;2024-03-07 01:12:00;238587366.73;28;1;27;1;7064;2024-03-07
2024-03-07 01:30:00;9133;2024-03-07 00:24:05;151470142.0;4;0;20;0;6693;2024-03-07
2024-03-07 01:30:00;9514;2024-03-07 01:28:55;151470142.0;20;4;4;4;6693;2024-03-07
2024-03-07 01:32:15;9503;2024-03-07 01:26:45;258486105.75;27;0;2;0;651;2024-03-07
2024-03-07 01:32:15;9523;2024-03-07 01:32:11;258486105.75;2;2;27;2;651;2024-03-07
2024-03-07 02:29:24;9040;2024-03-07 00:07:59;266582470.03;4;0;8;0;6208;2024-03-07
2024-03-07 02:29:24;9621;2024-03-07 02:29:20;266582470.03;8;4;4;4;6208;2024-03-07
2024-03-07 02:39:59;8049;2024-03-06 15:11:16;384412860.48;17;0;9;0;4891;2024-03-06
2024-03-07 02:39:59;9643;2024-03-07 02:39:55;384412860.48;9;6;17;6;4891;2024-03-06
2024-03-07 02:41:57;6921;2024-03-06 04:45:59;369894611.37;2;0;10;0;4631;2024-03-07
2024-03-07 02:41:57;9647;2024-03-07 02:41:53;369894611.37;10;8;2;8;4631;2024-03-07
2024-03-07 02:57:14;8521;2024-03-06 19:47:44;257095385.11;7;0;28;0;5665;2024-03-06
2024-03-07 02:57:14;9672;2024-03-07 02:57:10;257095385.11;28;7;7;7;5665;2024-03-06
2024-03-07 02:58:12;7815;2024-03-06 13:04:48;441627257.09;26;1;27;1;213;2024-03-06
2024-03-07 02:58:12;9674;2024-03-07 02:58:08;441627257.09;27;0;26;0;213;2024-03-06
2024-03-07 04:09:57;9380;2024-03-07 01:04:03;93338680.72;27;8;17;8;2910;2024-03-07
2024-03-07 04:09:57;9805;2024-03-07 04:09:53;93338680.72;17;0;27;0;2910;2024-03-07
2024-03-07 04:32:36;9698;2024-03-07 03:07:51;65844838.14;8;0;5;0;1025;2024-03-07
2024-03-07 04:32:36;9846;2024-03-07 04:32:32;65844838.14;5;1;8;1;1025;2024-03-07
2024-03-07 04:40:27;9379;2024-03-07 01:03:54;206909273.39;7;0;9;0;6464;2024-03-07
2024-03-07 04:40:27;9858;2024-03-07 04:40:23;206909273.39;9;2;7;2;6464;2024-03-07
2024-03-07 04:42:02;7638;2024-03-06 11:26:01;165774585.4;11;1;2;1;2912;2024-03-06
2024-03-07 04:42:02;9862;2024-03-07 04:41:58;165774585.4;2;0;11;0;2912;2024-03-06
2024-03-07 06:00:51;9433;2024-03-07 01:13:01;284286476.35;21;6;7;6;4531;2024-03-07
2024-03-07 06:00:51;10006;2024-03-07 06:00:47;284286476.35;7;0;21;0;4531;2024-03-07
2024-03-07 06:20:27;9189;2024-03-07 00:33:23;470266360.71;27;0;10;0;1913;2024-03-07
2024-03-07 06:20:27;10047;2024-03-07 06:20:23;470266360.71;10;2;27;2;1913;2024-03-07
2024-03-07 06:22:59;9665;2024-03-07 02:54:25;300320633.12;28;3;7;3;2924;2024-03-07
2024-03-07 06:22:59;10053;2024-03-07 06:22:55;300320633.12;7;0;28;0;2924;2024-03-07
2024-03-07 06:34:31;9983;2024-03-07 05:45:33;171114893.93;28;5;11;5;2506;2024-03-07
2024-03-07 06:34:31;10081;2024-03-07 06:34:27;171114893.93;11;0;28;0;2506;2024-03-07
2024-03-07 06:38:35;7683;2024-03-06 11:55:14;364251073.06;17;0;28;0;5479;2024-03-07
2024-03-07 06:38:35;10085;2024-03-07 06:38:31;364251073.06;28;6;17;6;5479;2024-03-07
2024-03-07 06:53:03;6399;2024-03-06 00:58:41;205204264.63;2;7;11;7;6341;2024-03-06
2024-03-07 06:53:03;10115;2024-03-07 06:52:59;205204264.63;11;0;2;0;6341;2024-03-06
2024-03-07 07:02:44;8051;2024-03-06 15:14:01;156297506.66;27;0;14;0;4228;2024-03-06
2024-03-07 07:02:44;10132;2024-03-07 07:02:40;156297506.66;14;7;27;7;4228;2024-03-06
2024-03-07 07:12:48;10065;2024-03-07 06:28:55;280134647.45;25;6;7;6;4401;2024-03-07
2024-03-07 07:12:48;10149;2024-03-07 07:12:44;280134647.45;7;0;25;0;4401;2024-03-07
2024-03-07 07:17:51;6671;2024-03-06 02:23:39;169418848.83;19;0;16;0;7327;2024-03-06
2024-03-07 07:17:51;10157;2024-03-07 07:17:47;169418848.83;16;7;19;7;7327;2024-03-06
2024-03-07 07:21:46;9283;2024-03-07 00:48:23;339569710.76;27;0;4;0;6090;2024-03-07
2024-03-07 07:21:46;10167;2024-03-07 07:21:42;339569710.76;4;8;27;8;6090;2024-03-07
2024-03-07 07:28:50;9428;2024-03-07 01:12:10;327212894.39;10;6;7;6;4428;2024-03-07
2024-03-07 07:28:50;10179;2024-03-07 07:28:46;327212894.39;7;0;10;0;4428;2024-03-07
2024-03-07 09:32:56;9142;2024-03-07 00:26:06;475263491.96;20;3;2;3;3451;2024-03-07
2024-03-07 09:32:56;10417;2024-03-07 09:32:52;475263491.96;2;0;20;0;3451;2024-03-07
2024-03-07 10:47:46;9683;2024-03-07 03:01:23;223055019.23;20;8;4;8;1478;2024-03-07
2024-03-07 10:47:46;10550;2024-03-07 10:47:42;223055019.23;4;0;20;0;1478;2024-03-07
2024-03-07 10:50:40;10265;2024-03-07 08:06:05;183476122.58;4;0;19;0;6642;2024-03-07
2024-03-07 10:50:40;10555;2024-03-07 10:50:36;183476122.58;19;5;4;5;6642;2024-03-07
2024-03-07 11:30:48;9272;2024-03-07 00:47:04;255188304.13;11;0;20;0;5342;2024-03-07
2024-03-07 11:30:48;10618;2024-03-07 11:30:44;255188304.13;20;1;11;1;5342;2024-03-07
2024-03-07 12:00:30;9673;2024-03-07 02:57:29;218041370.07;27;2;11;2;459;2024-03-07
2024-03-07 12:00:30;10675;2024-03-07 12:00:26;218041370.07;11;0;27;0;459;2024-03-07
2024-03-07 12:08:33;9401;2024-03-07 01:08:29;211005113.41;13;2;4;2;5825;2024-03-07
2024-03-07 12:08:33;10685;2024-03-07 12:08:29;211005113.41;4;0;13;0;5825;2024-03-07
2024-03-07 12:15:42;10201;2024-03-07 07:39:08;419857392.25;2;0;26;0;818;2024-03-07
2024-03-07 12:15:42;10703;2024-03-07 12:15:38;419857392.25;26;5;2;5;818;2024-03-07
2024-03-07 12:19:50;9072;2024-03-07 00:13:17;81943634.66;4;0;11;0;1680;2024-03-07
2024-03-07 12:19:50;10709;2024-03-07 12:19:46;81943634.66;11;3;4;3;1680;2024-03-07
2024-03-07 12:39:25;9911;2024-03-07 05:05:37;286792182.95;7;0;14;0;3463;2024-03-07
2024-03-07 12:39:25;10746;2024-03-07 12:39:21;286792182.95;14;7;7;7;3463;2024-03-07
2024-03-07 12:40:24;10606;2024-03-07 11:25:24;262732444.91;19;0;1;0;3284;2024-03-07
2024-03-07 12:40:24;10747;2024-03-07 12:40:20;262732444.91;1;7;19;7;3284;2024-03-07
2024-03-07 12:40:50;7521;2024-03-06 10:21:44;140871758.27;29;4;19;4;3620;2024-03-07
2024-03-07 12:40:50;10749;2024-03-07 12:40:46;140871758.27;19;0;29;0;3620;2024-03-07
2024-03-07 12:49:57;10134;2024-03-07 07:03:21;190553930.08;11;0;24;0;6580;2024-03-07
2024-03-07 12:49:57;10768;2024-03-07 12:49:53;190553930.08;24;2;11;2;6580;2024-03-07
2024-03-07 12:54:36;9686;2024-03-07 03:03:18;131742531.92;1;5;4;5;3740;2024-03-07
2024-03-07 12:54:36;10774;2024-03-07 12:54:32;131742531.92;4;0;1;0;3740;2024-03-07
2024-03-07 12:55:54;6724;2024-03-06 02:53:35;83908438.86;4;0;24;0;528;2024-03-07
2024-03-07 12:55:54;10781;2024-03-07 12:55:50;83908438.86;24;8;4;8;528;2024-03-07
2024-03-07 13:03:45;9248;2024-03-07 00:44:31;354718348.21;27;0;8;0;560;2024-03-07
2024-03-07 13:03:45;10796;2024-03-07 13:03:41;354718348.21;8;7;27;7;560;2024-03-07
2024-03-07 13:34:12;10177;2024-03-07 07:27:55;201285970.21;28;4;11;4;858;2024-03-07
2024-03-07 13:34:12;10843;2024-03-07 13:34:08;201285970.21;11;0;28;0;858;2024-03-07
2024-03-07 13:34:44;8659;2024-03-06 20:56:24;260090778.5;26;1;4;1;6520;2024-03-06
2024-03-07 13:34:44;10844;2024-03-07 13:34:40;260090778.5;4;0;26;0;6520;2024-03-06
2024-03-07 13:40:17;10028;2024-03-07 06:10:23;414521164.54;17;8;27;8;583;2024-03-07
2024-03-07 13:40:17;10851;2024-03-07 13:40:13;414521164.54;27;0;17;0;583;2024-03-07
2024-03-07 14:02:40;9452;2024-03-07 01:17:10;184469885.86;4;0;1;0;877;2024-03-07
2024-03-07 14:02:40;10884;2024-03-07 14:02:36;184469885.86;1;4;4;4;877;2024-03-07
2024-03-07 14:07:53;9499;2024-03-07 01:25:36;117376604.37;19;0;6;0;103;2024-03-07
2024-03-07 14:07:53;10894;2024-03-07 14:07:49;117376604.37;6;5;19;5;103;2024-03-07
2024-03-07 14:13:23;10465;2024-03-07 09:58:11;197076549.64;19;0;4;0;5471;2024-03-07
2024-03-07 14:13:23;10901;2024-03-07 14:13:19;197076549.64;4;1;19;1;5471;2024-03-07
2024-03-07 14:29:54;9566;2024-03-07 02:00:06;190123490.88;21;6;24;6;1127;2024-03-07
2024-03-07 14:29:54;10928;2024-03-07 14:29:50;190123490.88;24;0;21;0;1127;2024-03-07
2024-03-07 14:37:22;10788;2024-03-07 12:59:23;112836851.6;11;0;1;0;4161;2024-03-07
2024-03-07 14:37:22;10946;2024-03-07 14:37:18;112836851.6;1;6;11;6;4161;2024-03-07
2024-03-07 14:49:44;10215;2024-03-07 07:43:51;372673292.79;3;6;7;6;575;2024-03-07
2024-03-07 14:49:44;10972;2024-03-07 14:49:40;372673292.79;7;0;3;0;575;2024-03-07
2024-03-07 14:55:21;10531;2024-03-07 10:38:52;352872796.74;9;6;2;6;2238;2024-03-07
2024-03-07 14:55:21;10980;2024-03-07 14:55:17;352872796.74;2;0;9;0;2238;2024-03-07
2024-03-07 15:15:15;10441;2024-03-07 09:48:52;184702692.44;17;0;12;0;2781;2024-03-07
2024-03-07 15:15:15;11013;2024-03-07 15:15:11;184702692.44;12;2;17;2;2781;2024-03-07
2024-03-07 15:22:16;7373;2024-03-06 09:05:49;457988926.51;26;7;27;7;3433;2024-03-06
2024-03-07 15:22:16;11023;2024-03-07 15:22:12;457988926.51;27;0;26;0;3433;2024-03-06
2024-03-07 15:33:22;8132;2024-03-06 15:58:10;399947572.11;2;0;26;0;7270;2024-03-06
2024-03-07 15:33:22;11052;2024-03-07 15:33:18;399947572.11;26;8;2;8;7270;2024-03-06
2024-03-07 15:47:43;10652;2024-03-07 11:50:34;163017254.04;27;0;2;0;7378;2024-03-07
2024-03-07 15:47:43;11077;2024-03-07 15:47:39;163017254.04;2;4;27;4;7378;2024-03-07
2024-03-07 16:16:19;10351;2024-03-07 09:01:18;164777001.07;25;7;4;7;2266;2024-03-07
2024-03-07 16:16:19;11131;2024-03-07 16:16:15;164777001.07;4;0;25;0;2266;2024-03-07
2024-03-07 16:30:42;9077;2024-03-07 00:14:15;54023587.5;12;0;5;0;2423;2024-03-07
2024-03-07 16:30:42;11158;2024-03-07 16:30:38;54023587.5;5;1;12;1;2423;2024-03-07
2024-03-07 16:40:39;10343;2024-03-07 08:57:03;241648612.62;27;0;5;0;3856;2024-03-07
2024-03-07 16:40:39;11177;2024-03-07 16:40:35;241648612.62;5;1;27;1;3856;2024-03-07
2024-03-07 16:59:14;11195;2024-03-07 16:48:04;112678905.8;12;1;17;1;1603;2024-03-07
2024-03-07 16:59:14;11217;2024-03-07 16:59:10;112678905.8;17;0;12;0;1603;2024-03-07
2024-03-07 17:00:15;7607;2024-03-06 11:09:23;425902316.86;2;0;11;0;4409;2024-03-06
2024-03-07 17:00:15;11219;2024-03-07 17:00:11;425902316.86;11;3;2;3;4409;2024-03-06
2024-03-07 17:55:26;9347;2024-03-07 00:57:59;340354422.86;4;6;7;6;4078;2024-03-07
2024-03-07 17:55:26;11309;2024-03-07 17:55:22;340354422.86;7;0;4;0;4078;2024-03-07
2024-03-07 18:10:20;6113;2024-03-06 00:06:05;328788832.46;23;2;17;2;4934;2024-03-07
2024-03-07 18:10:20;11347;2024-03-07 18:10:16;328788832.46;17;0;23;0;4934;2024-03-07
2024-03-07 18:13:21;10349;2024-03-07 09:00:36;509879606.12;2;0;21;0;4693;2024-03-07
2024-03-07 18:13:21;11352;2024-03-07 18:13:17;509879606.12;21;3;2;3;4693;2024-03-07
2024-03-07 18:35:06;10984;2024-03-07 14:58:17;206081135.61;29;2;19;2;6724;2024-03-07
2024-03-07 18:35:06;11382;2024-03-07 18:35:02;206081135.61;19;0;29;0;6724;2024-03-07
2024-03-07 18:43:12;9277;2024-03-07 00:47:26;227964434.83;26;7;17;7;834;2024-03-07
2024-03-07 18:43:12;11396;2024-03-07 18:43:08;227964434.83;17;0;26;0;834;2024-03-07
2024-03-07 18:58:17;7316;2024-03-06 08:30:05;227159001.79;12;2;19;2;4461;2024-03-07
2024-03-07 18:58:17;11425;2024-03-07 18:58:13;227159001.79;19;0;12;0;4461;2024-03-07
2024-03-07 19:05:03;6091;2024-03-06 00:00:51;31180785.44;12;3;17;3;1149;2024-03-07
2024-03-07 19:05:03;11438;2024-03-07 19:04:59;31180785.44;17;0;12;0;1149;2024-03-07
2024-03-07 19:23:37;10944;2024-03-07 14:37:12;161517192.61;4;0;5;0;3012;2024-03-07
2024-03-07 19:23:37;11481;2024-03-07 19:23:33;161517192.61;5;3;4;3;3012;2024-03-07
2024-03-07 19:27:00;10807;2024-03-07 13:12:50;179655550.76;24;3;11;3;4086;2024-03-07
2024-03-07 19:27:00;11486;2024-03-07 19:26:56;179655550.76;11;0;24;0;4086;2024-03-07
2024-03-08 01:30:00;9832;2024-03-07 04:25:51;153988568.88;4;0;20;0;5428;2024-03-07
2024-03-08 01:30:00;11505;2024-03-07 19:32:02;153988568.88;20;3;4;3;5428;2024-03-07
2024-03-08 01:30:00;11321;2024-03-07 18:00:11;324505389.62;23;8;17;8;6492;2024-03-07
2024-03-08 01:30:00;11507;2024-03-07 19:35:21;324505389.62;17;0;23;0;6492;2024-03-07
2024-03-08 01:30:00;10549;2024-03-07 10:46:50;304451169.82;27;0;15;0;2825;2024-03-08
2024-03-08 01:30:00;11525;2024-03-07 19:44:01;304451169.82;15;3;27;3;2825;2024-03-08
2024-03-08 01:30:00;10205;2024-03-07 07:40:27;311225875.82;22;6;17;6;4111;2024-03-07
2024-03-08 01:30:00;11535;2024-03-07 19:46:00;311225875.82;17;0;22;0;4111;2024-03-07
2024-03-08 01:30:00;9317;2024-03-07 00:52:51;224116775.23;28;8;17;8;1215;2024-03-08
2024-03-08 01:30:00;11547;2024-03-07 19:52:30;224116775.23;17;0;28;0;1215;2024-03-08
2024-03-08 01:30:00;10878;2024-03-07 13:58:06;63480650.42;1;0;5;0;4530;2024-03-07
2024-03-08 01:30:00;11560;2024-03-07 19:59:51;63480650.42;5;1;1;1;4530;2024-03-07
2024-03-08 01:30:00;10456;2024-03-07 09:55:27;140305559.38;19;0;21;0;6148;2024-03-08
2024-03-08 01:30:00;11564;2024-03-07 20:00:57;140305559.38;21;3;19;3;6148;2024-03-08
2024-03-08 01:30:00;6937;2024-03-06 04:57:40;344005042.2;3;0;13;0;5842;2024-03-08
2024-03-08 01:30:00;11566;2024-03-07 20:01:21;344005042.2;13;5;3;5;5842;2024-03-08
2024-03-08 01:30:00;11074;2024-03-07 15:45:33;196076697.79;1;1;4;1;5821;2024-03-07
2024-03-08 01:30:00;11586;2024-03-07 20:10:49;196076697.79;4;0;1;0;5821;2024-03-07
2024-03-08 01:30:00;10737;2024-03-07 12:33:53;300232396.59;7;1;2;1;3157;2024-03-07
2024-03-08 01:30:00;11617;2024-03-07 20:27:57;300232396.59;2;0;7;0;3157;2024-03-07
2024-03-08 01:30:00;9549;2024-03-07 01:49:35;127194981.72;17;0;27;0;4447;2024-03-08
2024-03-08 01:30:00;11641;2024-03-07 20:40:13;127194981.72;27;4;17;4;4447;2024-03-08
2024-03-08 01:30:00;9447;2024-03-07 01:15:39;455870411.07;2;0;30;0;6984;2024-03-08
2024-03-08 01:30:00;11650;2024-03-07 20:46:07;455870411.07;30;7;2;7;6984;2024-03-08
2024-03-08 01:30:00;7195;2024-03-06 07:24:10;324865717.23;16;5;17;5;2974;2024-03-06
2024-03-08 01:30:00;11658;2024-03-07 20:51:49;324865717.23;17;0;16;0;2974;2024-03-06
2024-03-08 01:30:00;9287;2024-03-07 00:49:10;439538894.83;17;5;2;5;3942;2024-03-08
2024-03-08 01:30:00;11660;2024-03-07 20:53:39;439538894.83;2;0;17;0;3942;2024-03-08
2024-03-08 01:30:00;11613;2024-03-07 20:26:01;225409275.8;27;0;2;0;357;2024-03-08
2024-03-08 01:30:00;11670;2024-03-07 21:00:55;225409275.8;2;4;27;4;357;2024-03-08
2024-03-08 01:30:00;9548;2024-03-07 01:48:27;357770993.7;3;0;23;0;4345;2024-03-08
2024-03-08 01:30:00;11681;2024-03-07 21:07:26;357770993.7;23;7;3;7;4345;2024-03-08
2024-03-08 01:30:00;9838;2024-03-07 04:30:15;181502390.68;21;4;17;4;231;2024-03-07
2024-03-08 01:30:00;11682;2024-03-07 21:07:47;181502390.68;17;0;21;0;231;2024-03-07
2024-03-08 01:30:00;9276;2024-03-07 00:47:17;227505414.28;2;0;26;0;3324;2024-03-07
2024-03-08 01:30:00;11689;2024-03-07 21:11:39;227505414.28;26;8;2;8;3324;2024-03-07
2024-03-08 01:30:00;9775;2024-03-07 03:54:13;143258841.08;16;0;9;0;870;2024-03-08
2024-03-08 01:30:00;11697;2024-03-07 21:15:10;143258841.08;9;5;16;5;870;2024-03-08
2024-03-08 01:30:00;9022;2024-03-07 00:05:29;390745044.55;19;4;2;4;117;2024-03-08
2024-03-08 01:30:00;11698;2024-03-07 21:16:14;390745044.55;2;0;19;0;117;2024-03-08
2024-03-08 01:30:00;10233;2024-03-07 07:52:25;238611622.15;20;4;15;4;1102;2024-03-08
2024-03-08 01:30:00;11709;2024-03-07 21:21:43;238611622.15;15;0;20;0;1102;2024-03-08
2024-03-08 01:30:00;9489;2024-03-07 01:23:52;318294309.3;2;0;7;0;813;2024-03-07
2024-03-08 01:30:00;11722;2024-03-07 21:28:58;318294309.3;7;4;2;4;813;2024-03-07
2024-03-08 01:30:00;10974;2024-03-07 14:51:28;333033635.58;27;0;11;0;5806;2024-03-07
2024-03-08 01:30:00;11724;2024-03-07 21:29:35;333033635.58;11;4;27;4;5806;2024-03-07
2024-03-08 01:30:00;9747;2024-03-07 03:41:03;380345135.49;27;2;2;2;5384;2024-03-08
2024-03-08 01:30:00;11734;2024-03-07 21:35:36;380345135.49;2;0;27;0;5384;2024-03-08
2024-03-08 01:30:00;8746;2024-03-06 21:39:47;243412402.76;23;4;7;4;5756;2024-03-07
2024-03-08 01:30:00;11753;2024-03-07 21:46:52;243412402.76;7;0;23;0;5756;2024-03-07
2024-03-08 01:30:00;11621;2024-03-07 20:29:56;358697099.08;7;0;2;0;2438;2024-03-07
2024-03-08 01:30:00;11767;2024-03-07 21:52:29;358697099.08;2;6;7;6;2438;2024-03-07
2024-03-08 01:30:00;10706;2024-03-07 12:16:54;164531620.76;27;3;7;3;1477;2024-03-08
2024-03-08 01:30:00;11769;2024-03-07 21:52:39;164531620.76;7;0;27;0;1477;2024-03-08
2024-03-08 01:30:00;11312;2024-03-07 17:56:40;126700999.12;22;4;17;4;7226;2024-03-07
2024-03-08 01:30:00;11771;2024-03-07 21:52:59;126700999.12;17;0;22;0;7226;2024-03-07
2024-03-08 01:30:00;11708;2024-03-07 21:21:41;454667250.1;6;1;2;1;6443;2024-03-07
2024-03-08 01:30:00;11775;2024-03-07 21:56:37;454667250.1;2;0;6;0;6443;2024-03-07
2024-03-08 01:30:00;11022;2024-03-07 15:21:33;222924031.89;10;5;2;5;748;2024-03-08
2024-03-08 01:30:00;11791;2024-03-07 22:06:50;222924031.89;2;0;10;0;748;2024-03-08
2024-03-08 01:30:00;11545;2024-03-07 19:50:27;179065679.19;2;5;17;5;815;2024-03-07
2024-03-08 01:30:00;11803;2024-03-07 22:12:01;179065679.19;17;0;2;0;815;2024-03-07
2024-03-08 01:30:00;11720;2024-03-07 21:27:27;177046588.67;17;0;14;0;2360;2024-03-07
2024-03-08 01:30:00;11809;2024-03-07 22:14:25;177046588.67;14;6;17;6;2360;2024-03-07
2024-03-08 01:30:00;11362;2024-03-07 18:20:08;110216125.52;2;0;6;0;8;2024-03-07
2024-03-08 01:30:00;11813;2024-03-07 22:16:12;110216125.52;6;3;2;3;8;2024-03-07
2024-03-08 01:30:00;11373;2024-03-07 18:26:56;130183526.36;7;0;12;0;2688;2024-03-07
2024-03-08 01:30:00;11831;2024-03-07 22:24:14;130183526.36;12;8;7;8;2688;2024-03-07
2024-03-08 01:30:00;10383;2024-03-07 09:15:44;389037017.49;25;3;2;3;5355;2024-03-08
2024-03-08 01:30:00;11834;2024-03-07 22:27:09;389037017.49;2;0;25;0;5355;2024-03-08
2024-03-08 01:30:00;6726;2024-03-06 02:54:32;175236608.63;1;2;2;2;2605;2024-03-06
2024-03-08 01:30:00;11842;2024-03-07 22:33:02;175236608.63;2;0;1;0;2605;2024-03-06
2024-03-08 01:30:00;9378;2024-03-07 01:03:52;106056824.09;22;0;20;0;1204;2024-03-07
2024-03-08 01:30:00;11849;2024-03-07 22:38:12;106056824.09;20;4;22;4;1204;2024-03-07
2024-03-08 01:30:00;9619;2024-03-07 02:28:25;50834648.56;8;3;16;3;2109;2024-03-08
2024-03-08 01:30:00;11853;2024-03-07 22:38:51;50834648.56;16;0;8;0;2109;2024-03-08
2024-03-08 01:30:00;11466;2024-03-07 19:18:35;459450655.06;27;0;11;0;1950;2024-03-07
2024-03-08 01:30:00;11861;2024-03-07 22:43:13;459450655.06;11;8;27;8;1950;2024-03-07
2024-03-08 01:30:00;11483;2024-03-07 19:24:47;161225174.16;19;0;28;0;7081;2024-03-07
