SettlementDeadline;TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;T+x;Starttime
2024-03-06;593;2024-03-04 04:42:19;114792796.55;4;6;6;6;126;2;2024-03-05 12:22:46
2024-03-06;968;2024-03-05 12:22:45;114792796.55;6;0;4;0;126;2;2024-03-05 12:22:46
2024-03-07;828;2024-03-05 01:55:58;150371418.3;8;0;3;0;496;2;2024-03-05 12:35:03
2024-03-07;971;2024-03-05 12:35:02;150371418.3;3;3;8;3;496;2;2024-03-05 12:35:03
2024-03-07;891;2024-03-05 06:43:10;19967129.0;1;6;4;6;338;2;2024-03-05 12:36:25
2024-03-07;972;2024-03-05 12:36:24;19967129.0;4;0;1;0;338;2;2024-03-05 12:36:25
2024-03-07;850;2024-03-05 03:47:15;36127563.01;6;0;3;0;820;2;2024-03-05 12:39:31
2024-03-07;975;2024-03-05 12:39:30;36127563.01;3;5;6;5;820;2;2024-03-05 12:39:31
2024-03-07;911;2024-03-05 08:41:09;151641187.35;2;5;6;5;425;2;2024-03-05 12:40:21
2024-03-07;976;2024-03-05 12:40:20;151641187.35;6;0;2;0;425;2;2024-03-05 12:40:21
2024-03-06;820;2024-03-04 22:29:08;56069861.54;5;5;4;5;154;2;2024-03-05 12:41:44
2024-03-06;978;2024-03-05 12:41:43;56069861.54;4;0;5;0;154;2;2024-03-05 12:41:44
2024-03-07;867;2024-03-05 05:29:17;292529565.38;3;0;1;0;762;2;2024-03-05 12:43:16
2024-03-07;979;2024-03-05 12:43:15;292529565.38;1;4;3;4;762;2;2024-03-05 12:43:16
2024-03-06;800;2024-03-04 18:52:22;165129061.7;7;5;8;5;497;2;2024-03-05 12:51:53
2024-03-06;980;2024-03-05 12:51:52;165129061.7;8;0;7;0;497;2;2024-03-05 12:51:53
2024-03-07;844;2024-03-05 03:21:42;352673228.55;6;7;7;7;933;2;2024-03-05 12:54:17
2024-03-07;981;2024-03-05 12:54:16;352673228.55;7;0;6;0;933;2;2024-03-05 12:54:17
2024-03-07;977;2024-03-05 12:41:10;92607422.1;1;4;5;4;765;2;2024-03-05 13:01:33
2024-03-07;982;2024-03-05 13:01:32;92607422.1;5;0;1;0;765;2;2024-03-05 13:01:33
2024-03-07;866;2024-03-05 05:28:02;76977522.64;8;0;3;0;159;2;2024-03-05 13:16:55
2024-03-07;985;2024-03-05 13:16:54;76977522.64;3;1;8;1;159;2;2024-03-05 13:16:55
2024-03-06;774;2024-03-04 16:36:48;81292493.99;6;3;5;3;596;2;2024-03-05 13:18:48
2024-03-06;986;2024-03-05 13:18:47;81292493.99;5;0;6;0;596;2;2024-03-05 13:18:48
2024-03-07;900;2024-03-05 07:27:21;328592991.12;8;0;5;0;1197;2;2024-03-05 13:23:16
2024-03-07;989;2024-03-05 13:23:15;328592991.12;5;2;8;2;1197;2;2024-03-05 13:23:16
2024-03-06;538;2024-03-04 00:03:19;263495683.71;5;7;7;7;680;2;2024-03-05 13:23:34
2024-03-06;990;2024-03-05 13:23:33;263495683.71;7;0;5;0;680;2;2024-03-05 13:23:34
2024-03-07;896;2024-03-05 07:01:05;386778391.25;1;0;3;0;772;2;2024-03-05 13:24:35
2024-03-07;991;2024-03-05 13:24:34;386778391.25;3;8;1;8;772;2;2024-03-05 13:24:35
2024-03-06;697;2024-03-04 11:14:59;106105916.42;7;8;3;8;733;2;2024-03-05 13:37:11
2024-03-06;997;2024-03-05 13:37:10;106105916.42;3;0;7;0;733;2;2024-03-05 13:37:11
2024-03-06;842;2024-03-05 03:17:14;65217948.08;2;0;5;0;100;1;2024-03-05 13:45:07
2024-03-06;998;2024-03-05 13:45:06;65217948.08;5;3;2;3;100;1;2024-03-05 13:45:07
2024-03-07;931;2024-03-05 10:04:27;110464537.66;3;2;2;2;1037;2;2024-03-05 13:51:42
2024-03-07;999;2024-03-05 13:51:41;110464537.66;2;0;3;0;1037;2;2024-03-05 13:51:42
2024-03-07;922;2024-03-05 09:33:47;120733125.42;1;1;5;1;1123;2;2024-03-05 14:04:53
2024-03-07;1001;2024-03-05 14:04:52;120733125.42;5;0;1;0;1123;2;2024-03-05 14:04:53
2024-03-07;928;2024-03-05 09:55:58;167161803.23;2;1;3;1;1090;2;2024-03-05 14:08:19
2024-03-07;1003;2024-03-05 14:08:18;167161803.23;3;0;2;0;1090;2;2024-03-05 14:08:19
2024-03-06;601;2024-03-04 05:11:38;12303252.53;2;2;6;2;764;2;2024-03-05 14:18:50
2024-03-06;1005;2024-03-05 14:18:49;12303252.53;6;0;2;0;764;2;2024-03-05 14:18:50
2024-03-07;939;2024-03-05 10:44:36;41024227.69;7;5;3;5;74;2;2024-03-05 14:30:30
2024-03-07;1007;2024-03-05 14:30:29;41024227.69;3;0;7;0;74;2;2024-03-05 14:30:30
2024-03-07;872;2024-03-05 05:46:03;37717092.32;4;2;8;2;649;2;2024-03-05 14:30:35
2024-03-07;1008;2024-03-05 14:30:34;37717092.32;8;0;4;0;649;2;2024-03-05 14:30:35
2024-03-07;965;2024-03-05 12:12:02;8477092.21;7;4;2;4;40;2;2024-03-05 14:31:13
2024-03-07;1009;2024-03-05 14:31:12;8477092.21;2;0;7;0;40;2;2024-03-05 14:31:13
2024-03-07;836;2024-03-05 02:34:40;31504633.31;2;8;4;8;1157;2;2024-03-05 14:38:03
2024-03-07;1010;2024-03-05 14:38:02;31504633.31;4;0;2;0;1157;2;2024-03-05 14:38:03
2024-03-06;832;2024-03-05 02:25:06;135405266.08;6;0;7;0;847;1;2024-03-05 14:44:44
2024-03-06;1014;2024-03-05 14:44:43;135405266.08;7;3;6;3;847;1;2024-03-05 14:44:44
2024-03-07;885;2024-03-05 06:26:37;190196498.76;5;7;1;7;131;2;2024-03-05 14:54:51
2024-03-07;1017;2024-03-05 14:54:50;190196498.76;1;0;5;0;131;2;2024-03-05 14:54:51
2024-03-06;859;2024-03-05 04:52:29;78156121.87;4;7;2;7;736;1;2024-03-05 14:54:54
2024-03-06;1018;2024-03-05 14:54:53;78156121.87;2;0;4;0;736;1;2024-03-05 14:54:54
2024-03-06;545;2024-03-04 01:52:01;297137460.74;5;7;8;7;402;2;2024-03-05 14:55:00
2024-03-06;1019;2024-03-05 14:54:59;297137460.74;8;0;5;0;402;2;2024-03-05 14:55:00
2024-03-07;880;2024-03-05 06:21:11;8972369.52;5;0;4;0;918;2;2024-03-05 15:00:50
2024-03-07;1020;2024-03-05 15:00:49;8972369.52;4;5;5;5;918;2;2024-03-05 15:00:50
2024-03-06;963;2024-03-05 12:04:46;154834859.79;3;0;1;0;143;1;2024-03-05 15:05:05
2024-03-06;1022;2024-03-05 15:05:04;154834859.79;1;7;3;7;143;1;2024-03-05 15:05:05
2024-03-06;607;2024-03-04 05:22:02;151941971.85;3;5;5;5;455;2;2024-03-05 15:08:05
2024-03-06;1023;2024-03-05 15:08:04;151941971.85;5;0;3;0;455;2;2024-03-05 15:08:05
2024-03-07;947;2024-03-05 11:06:21;27343393.29;7;1;3;1;1114;2;2024-03-05 15:16:48
2024-03-07;1024;2024-03-05 15:16:47;27343393.29;3;0;7;0;1114;2;2024-03-05 15:16:48
2024-03-06;613;2024-03-04 05:38:29;327742423.33;8;4;1;4;913;2;2024-03-05 15:18:05
2024-03-06;1025;2024-03-05 15:18:04;327742423.33;1;0;8;0;913;2;2024-03-05 15:18:05
2024-03-07;889;2024-03-05 06:40:15;179186073.03;7;0;5;0;433;2;2024-03-05 15:27:18
2024-03-07;1027;2024-03-05 15:27:17;179186073.03;5;1;7;1;433;2;2024-03-05 15:27:18
2024-03-06;744;2024-03-04 14:49:53;292421307.98;2;5;3;5;1109;2;2024-03-05 15:30:48
2024-03-06;1028;2024-03-05 15:30:47;292421307.98;3;0;2;0;1109;2;2024-03-05 15:30:48
2024-03-07;983;2024-03-05 13:08:24;149306497.66;1;0;4;0;1153;2;2024-03-05 15:35:51
2024-03-07;1029;2024-03-05 15:35:50;149306497.66;4;6;1;6;1153;2;2024-03-05 15:35:51
2024-03-07;909;2024-03-05 08:25:20;64421568.79;2;0;3;0;1046;2;2024-03-05 15:39:23
2024-03-07;1030;2024-03-05 15:39:22;64421568.79;3;6;2;6;1046;2;2024-03-05 15:39:23
2024-03-06;557;2024-03-04 02:37:37;137038668.5;5;3;2;3;922;2;2024-03-05 15:47:42
2024-03-06;1031;2024-03-05 15:47:41;137038668.5;2;0;5;0;922;2;2024-03-05 15:47:42
2024-03-07;853;2024-03-05 03:51:17;122401297.82;2;0;5;0;711;2;2024-03-05 15:50:22
2024-03-07;1032;2024-03-05 15:50:21;122401297.82;5;2;2;2;711;2;2024-03-05 15:50:22
2024-03-06;624;2024-03-04 06:06:32;57203147.88;5;4;2;4;658;2;2024-03-05 16:09:05
2024-03-06;1034;2024-03-05 16:09:04;57203147.88;2;0;5;0;658;2;2024-03-05 16:09:05
2024-03-07;883;2024-03-05 06:26:30;86332353.89;2;0;7;0;108;2;2024-03-05 16:16:21
2024-03-07;1037;2024-03-05 16:16:20;86332353.89;7;7;2;7;108;2;2024-03-05 16:16:21
2024-03-07;917;2024-03-05 09:11:08;5759302.08;1;3;4;3;385;2;2024-03-05 16:17:17
2024-03-07;1038;2024-03-05 16:17:16;5759302.08;4;0;1;0;385;2;2024-03-05 16:17:17
2024-03-07;1006;2024-03-05 14:30:20;212199083.54;6;7;7;7;862;2;2024-03-05 16:34:10
2024-03-07;1040;2024-03-05 16:34:09;212199083.54;7;0;6;0;862;2;2024-03-05 16:34:10
2024-03-07;845;2024-03-05 03:23:08;250761624.89;1;0;5;0;556;2;2024-03-05 17:04:44
2024-03-07;1044;2024-03-05 17:04:43;250761624.89;5;5;1;5;556;2;2024-03-05 17:04:44
2024-03-07;1016;2024-03-05 14:52:14;254313826.58;6;4;7;4;676;2;2024-03-05 17:16:04
2024-03-07;1047;2024-03-05 17:16:03;254313826.58;7;0;6;0;676;2;2024-03-05 17:16:04
2024-03-07;1013;2024-03-05 14:43:53;140104019.41;4;1;5;1;1162;2;2024-03-05 17:20:48
2024-03-07;1049;2024-03-05 17:20:47;140104019.41;5;0;4;0;1162;2;2024-03-05 17:20:48
2024-03-07;1039;2024-03-05 16:27:36;46747513.34;2;7;8;7;281;2;2024-03-05 17:23:50
2024-03-07;1050;2024-03-05 17:23:49;46747513.34;8;0;2;0;281;2;2024-03-05 17:23:50
2024-03-06;799;2024-03-04 18:51:17;72962572.45;3;8;5;8;315;2;2024-03-05 17:26:07
2024-03-06;1051;2024-03-05 17:26:06;72962572.45;5;0;3;0;315;2;2024-03-05 17:26:07
2024-03-07;964;2024-03-05 12:07:18;25930713.49;5;0;1;0;194;2;2024-03-05 17:44:18
2024-03-07;1052;2024-03-05 17:44:17;25930713.49;1;3;5;3;194;2;2024-03-05 17:44:18
2024-03-06;1015;2024-03-05 14:47:18;14271456.2;3;3;2;3;547;1;2024-03-05 18:03:41
2024-03-06;1054;2024-03-05 18:03:40;14271456.2;2;0;3;0;547;1;2024-03-05 18:03:41
2024-03-06;825;2024-03-05 01:44:43;151532892.82;7;0;6;0;165;1;2024-03-05 18:03:47
2024-03-06;1055;2024-03-05 18:03:46;151532892.82;6;5;7;5;165;1;2024-03-05 18:03:47
2024-03-07;992;2024-03-05 13:27:09;73715237.31;7;0;3;0;707;2;2024-03-05 18:04:31
2024-03-07;1056;2024-03-05 18:04:30;73715237.31;3;2;7;2;707;2;2024-03-05 18:04:31
2024-03-07;984;2024-03-05 13:12:15;231366662.02;7;0;2;0;794;2;2024-03-05 18:13:05
2024-03-07;1057;2024-03-05 18:13:04;231366662.02;2;6;7;6;794;2;2024-03-05 18:13:05
2024-03-07;962;2024-03-05 12:03:09;57232700.26;7;4;6;4;419;2;2024-03-05 18:20:15
2024-03-07;1058;2024-03-05 18:20:14;57232700.26;6;0;7;0;419;2;2024-03-05 18:20:15
2024-03-06;811;2024-03-04 20:26:40;23119542.66;3;6;6;6;417;2;2024-03-05 18:21:02
2024-03-06;1059;2024-03-05 18:21:01;23119542.66;6;0;3;0;417;2;2024-03-05 18:21:02
2024-03-07;994;2024-03-05 13:28:41;22643233.88;6;2;4;2;901;2;2024-03-05 18:22:08
2024-03-07;1060;2024-03-05 18:22:07;22643233.88;4;0;6;0;901;2;2024-03-05 18:22:08
2024-03-07;926;2024-03-05 09:46:25;308608991.79;7;0;3;0;1097;2;2024-03-05 18:23:20
2024-03-07;1061;2024-03-05 18:23:19;308608991.79;3;3;7;3;1097;2;2024-03-05 18:23:20
2024-03-07;941;2024-03-05 10:50:35;128040911.47;2;2;6;2;181;2;2024-03-05 18:27:26
2024-03-07;1062;2024-03-05 18:27:25;128040911.47;6;0;2;0;181;2;2024-03-05 18:27:26
2024-03-07;871;2024-03-05 05:41:47;115936826.05;5;0;4;0;932;2;2024-03-05 18:28:42
2024-03-07;1063;2024-03-05 18:28:41;115936826.05;4;4;5;4;932;2;2024-03-05 18:28:42
2024-03-07;1002;2024-03-05 14:07:22;15753184.32;2;0;1;0;503;2;2024-03-05 18:32:18
2024-03-07;1064;2024-03-05 18:32:17;15753184.32;1;8;2;8;503;2;2024-03-05 18:32:18
2024-03-06;732;2024-03-04 13:38:29;43235811.84;3;4;5;4;510;2;2024-03-05 18:36:06
2024-03-06;1065;2024-03-05 18:36:05;43235811.84;5;0;3;0;510;2;2024-03-05 18:36:06
2024-03-06;923;2024-03-05 09:40:46;212905715.17;3;1;1;1;212;1;2024-03-05 18:42:57
2024-03-06;1067;2024-03-05 18:42:56;212905715.17;1;0;3;0;212;1;2024-03-05 18:42:57
2024-03-07;895;2024-03-05 06:54:32;148339950.37;1;7;5;7;994;2;2024-03-05 18:48:44
2024-03-07;1068;2024-03-05 18:48:43;148339950.37;5;0;1;0;994;2;2024-03-05 18:48:44
2024-03-06;1041;2024-03-05 16:41:35;23656551.93;7;3;5;3;393;1;2024-03-05 18:49:02
2024-03-06;1069;2024-03-05 18:49:01;23656551.93;5;0;7;0;393;1;2024-03-05 18:49:02
2024-03-07;914;2024-03-05 08:58:51;12986280.32;2;6;5;6;329;2;2024-03-05 18:58:25
2024-03-07;1070;2024-03-05 18:58:24;12986280.32;5;0;2;0;329;2;2024-03-05 18:58:25
2024-03-07;839;2024-03-05 02:57:08;133364529.8;3;6;7;6;1119;2;2024-03-05 18:59:23
2024-03-07;1071;2024-03-05 18:59:22;133364529.8;7;0;3;0;1119;2;2024-03-05 18:59:23
2024-03-07;838;2024-03-05 02:51:22;29007438.69;1;0;4;0;71;2;2024-03-05 19:00:54
2024-03-07;1072;2024-03-05 19:00:53;29007438.69;4;7;1;7;71;2;2024-03-05 19:00:54
2024-03-06;690;2024-03-04 10:45:58;302086579.03;3;2;7;2;331;2;2024-03-05 19:06:13
2024-03-06;1073;2024-03-05 19:06:12;302086579.03;7;0;3;0;331;2;2024-03-05 19:06:13
2024-03-06;794;2024-03-04 18:43:20;348173078.74;5;1;3;1;1108;2;2024-03-05 19:06:57
2024-03-06;1074;2024-03-05 19:06:56;348173078.74;3;0;5;0;1108;2;2024-03-05 19:06:57
2024-03-07;1046;2024-03-05 17:12:17;25475203.28;1;1;8;1;699;2;2024-03-05 19:15:07
2024-03-07;1076;2024-03-05 19:15:06;25475203.28;8;0;1;0;699;2;2024-03-05 19:15:07
2024-03-07;961;2024-03-05 12:02:49;24114764.21;2;0;6;0;551;2;2024-03-05 19:17:59
2024-03-07;1077;2024-03-05 19:17:58;24114764.21;6;6;2;6;551;2;2024-03-05 19:17:59
2024-03-07;893;2024-03-05 06:45:11;18555102.63;4;0;1;0;1154;2;2024-03-05 19:27:47
2024-03-07;1078;2024-03-05 19:27:46;18555102.63;1;5;4;5;1154;2;2024-03-05 19:27:47
2024-03-07;897;2024-03-05 07:08:03;69242434.09;5;7;1;7;732;2;2024-03-05 19:29:44
2024-03-07;1079;2024-03-05 19:29:43;69242434.09;1;0;5;0;732;2;2024-03-05 19:29:44
2024-03-07;830;2024-03-05 02:02:37;292350430.58;8;0;7;0;627;2;2024-03-05 19:29:59
2024-03-07;1080;2024-03-05 19:29:58;292350430.58;7;7;8;7;627;2;2024-03-05 19:29:59
2024-03-07;944;2024-03-05 11:03:58;94299078.34;6;1;2;1;386;2;2024-03-05 20:45:39
2024-03-07;1082;2024-03-05 20:45:38;94299078.34;2;0;6;0;386;2;2024-03-05 20:45:39
2024-03-07;854;2024-03-05 04:07:55;193698693.28;7;8;8;8;900;2;2024-03-05 22:23:32
2024-03-07;1084;2024-03-05 22:23:31;193698693.28;8;0;7;0;900;2;2024-03-05 22:23:32
2024-03-07;1011;2024-03-05 14:39:23;201755073.94;3;0;8;0;745;2;2024-03-05 22:30:57
2024-03-07;1085;2024-03-05 22:30:56;201755073.94;8;8;3;8;745;2;2024-03-05 22:30:57
2024-03-07;858;2024-03-05 04:34:26;228427781.51;1;0;8;0;724;2;2024-03-05 23:25:58
2024-03-07;1086;2024-03-05 23:25:57;228427781.51;8;2;1;2;724;2;2024-03-05 23:25:58
2024-03-07;863;2024-03-05 05:12:19;345982885.26;6;8;3;8;1134;2;2024-03-05 23:37:50
2024-03-07;1087;2024-03-05 23:37:49;345982885.26;3;0;6;0;1134;2;2024-03-05 23:37:50
2024-03-07;1033;2024-03-05 15:57:09;37753293.44;7;0;3;0;305;2;2024-03-05 23:54:48
2024-03-07;1088;2024-03-05 23:54:47;37753293.44;3;2;7;2;305;2;2024-03-05 23:54:48
