Starttime;TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline
2024-03-06 01:30:02;2033;2024-03-04 15:40:57;152992921.59;16;4;24;4;4657;2024-03-05
2024-03-06 01:30:02;5794;2024-03-05 21:32:52;152992921.59;24;0;16;0;4657;2024-03-05
2024-03-06 01:30:02;3972;2024-03-05 05:52:53;293857309.36;3;0;5;0;7143;2024-03-06
2024-03-06 01:30:02;5795;2024-03-05 21:32:55;293857309.36;5;5;3;5;7143;2024-03-06
2024-03-06 01:30:02;4819;2024-03-05 13:13:51;119955664.16;15;2;29;2;6120;2024-03-06
2024-03-06 01:30:02;5797;2024-03-05 21:33:55;119955664.16;29;0;15;0;6120;2024-03-06
2024-03-06 01:30:02;3389;2024-03-05 01:09:52;145361670.71;8;5;25;5;1981;2024-03-05
2024-03-06 01:30:02;5798;2024-03-05 21:35:13;145361670.71;25;0;8;0;1981;2024-03-05
2024-03-06 01:30:02;5545;2024-03-05 19:03:47;218744403.53;30;0;22;0;6585;2024-03-06
2024-03-06 01:30:02;5799;2024-03-05 21:35:41;218744403.53;22;1;30;1;6585;2024-03-06
2024-03-06 01:30:02;5560;2024-03-05 19:13:36;174064781.22;6;0;20;0;5097;2024-03-05
2024-03-06 01:30:02;5800;2024-03-05 21:36:38;174064781.22;20;4;6;4;5097;2024-03-05
2024-03-06 01:30:02;4775;2024-03-05 12:50:56;265821508.87;25;5;4;5;2168;2024-03-06
2024-03-06 01:30:02;5801;2024-03-05 21:37:11;265821508.87;4;0;25;0;2168;2024-03-06
2024-03-06 01:30:02;3655;2024-03-05 02:50:06;11992929.01;3;2;12;2;1582;2024-03-05
2024-03-06 01:30:02;5802;2024-03-05 21:39:04;11992929.01;12;0;3;0;1582;2024-03-05
2024-03-06 01:30:02;3705;2024-03-05 03:18:48;75879086.97;16;7;14;7;5058;2024-03-05
2024-03-06 01:30:02;5803;2024-03-05 21:39:39;75879086.97;14;0;16;0;5058;2024-03-05
2024-03-06 01:30:02;4927;2024-03-05 14:08:38;300672770.17;17;0;26;0;6255;2024-03-05
2024-03-06 01:30:02;5804;2024-03-05 21:39:47;300672770.17;26;6;17;6;6255;2024-03-05
2024-03-06 01:30:02;4115;2024-03-05 06:59:40;44789629.2;18;0;20;0;773;2024-03-05
2024-03-06 01:30:02;5808;2024-03-05 21:41:24;44789629.2;20;5;18;5;773;2024-03-05
2024-03-06 01:30:02;5174;2024-03-05 16:07:14;245467774.24;2;7;30;7;4978;2024-03-06
2024-03-06 01:30:02;5810;2024-03-05 21:42:28;245467774.24;30;0;2;0;4978;2024-03-06
2024-03-06 01:30:02;3330;2024-03-05 00:59:19;106044769.38;27;0;5;0;4571;2024-03-05
2024-03-06 01:30:02;5813;2024-03-05 21:44:56;106044769.38;5;2;27;2;4571;2024-03-05
2024-03-06 01:30:02;5424;2024-03-05 18:07:55;62745876.21;22;2;4;2;6595;2024-03-06
2024-03-06 01:30:02;5814;2024-03-05 21:45:17;62745876.21;4;0;22;0;6595;2024-03-06
2024-03-06 01:30:02;3623;2024-03-05 02:33:02;149243287.66;22;3;26;3;6705;2024-03-05
2024-03-06 01:30:02;5815;2024-03-05 21:46:13;149243287.66;26;0;22;0;6705;2024-03-05
2024-03-06 01:30:02;292;2024-03-04 00:53:21;259383752.67;1;2;4;2;5867;2024-03-05
2024-03-06 01:30:02;5816;2024-03-05 21:46:26;259383752.67;4;0;1;0;5867;2024-03-05
2024-03-06 01:30:02;3669;2024-03-05 02:57:32;12060862.26;14;6;1;6;882;2024-03-05
2024-03-06 01:30:02;5817;2024-03-05 21:46:33;12060862.26;1;0;14;0;882;2024-03-05
2024-03-06 01:30:02;5733;2024-03-05 20:53:19;17055152.47;9;0;18;0;3711;2024-03-05
2024-03-06 01:30:02;5818;2024-03-05 21:46:35;17055152.47;18;3;9;3;3711;2024-03-05
2024-03-06 01:30:02;5144;2024-03-05 15:51:00;67913440.42;19;0;30;0;5124;2024-03-06
2024-03-06 01:30:02;5819;2024-03-05 21:47:05;67913440.42;30;4;19;4;5124;2024-03-06
2024-03-06 01:30:02;3957;2024-03-05 05:42:34;152357023.87;24;0;30;0;3423;2024-03-05
2024-03-06 01:30:02;5821;2024-03-05 21:48:35;152357023.87;30;5;24;5;3423;2024-03-05
2024-03-06 01:30:02;4523;2024-03-05 10:41:15;207482072.62;28;0;7;0;639;2024-03-06
2024-03-06 01:30:02;5822;2024-03-05 21:49:45;207482072.62;7;5;28;5;639;2024-03-06
2024-03-06 01:30:02;3564;2024-03-05 02:03:21;212390739.87;12;3;3;3;2296;2024-03-06
2024-03-06 01:30:02;5823;2024-03-05 21:49:48;212390739.87;3;0;12;0;2296;2024-03-06
2024-03-06 01:30:02;4893;2024-03-05 13:54:37;87478714.79;25;1;10;1;3335;2024-03-05
2024-03-06 01:30:02;5824;2024-03-05 21:50:27;87478714.79;10;0;25;0;3335;2024-03-05
2024-03-06 01:30:02;1901;2024-03-04 14:11:23;267234498.16;19;0;4;0;1975;2024-03-05
2024-03-06 01:30:02;5827;2024-03-05 21:50:50;267234498.16;4;6;19;6;1975;2024-03-05
2024-03-06 01:30:02;3995;2024-03-05 06:02:54;52305706.9;26;0;30;0;5651;2024-03-05
2024-03-06 01:30:02;5828;2024-03-05 21:50:51;52305706.9;30;3;26;3;5651;2024-03-05
2024-03-06 01:30:02;5426;2024-03-05 18:08:02;254229867.8;11;0;13;0;5643;2024-03-06
2024-03-06 01:30:02;5829;2024-03-05 21:51:51;254229867.8;13;5;11;5;5643;2024-03-06
2024-03-06 01:30:02;5146;2024-03-05 15:51:34;52025474.18;20;0;3;0;6638;2024-03-06
2024-03-06 01:30:02;5830;2024-03-05 21:52:34;52025474.18;3;1;20;1;6638;2024-03-06
2024-03-06 01:30:02;5000;2024-03-05 14:44:30;129535518.85;30;0;4;0;2690;2024-03-05
2024-03-06 01:30:02;5831;2024-03-05 21:52:40;129535518.85;4;8;30;8;2690;2024-03-05
2024-03-06 01:30:02;2321;2024-03-04 18:08:04;226267556.94;17;0;2;0;5306;2024-03-06
2024-03-06 01:30:02;5832;2024-03-05 21:52:40;226267556.94;2;2;17;2;5306;2024-03-06
2024-03-06 01:30:02;4656;2024-03-05 11:51:34;159800659.16;7;4;5;4;1270;2024-03-05
2024-03-06 01:30:02;5833;2024-03-05 21:52:56;159800659.16;5;0;7;0;1270;2024-03-05
2024-03-06 01:30:02;3042;2024-03-05 00:11:12;26157410.56;28;3;6;3;4999;2024-03-05
2024-03-06 01:30:02;5834;2024-03-05 21:53:17;26157410.56;6;0;28;0;4999;2024-03-05
2024-03-06 01:30:02;3683;2024-03-05 03:06:49;84628970.29;24;7;10;7;2707;2024-03-06
2024-03-06 01:30:02;5836;2024-03-05 21:53:55;84628970.29;10;0;24;0;2707;2024-03-06
2024-03-06 01:30:02;3081;2024-03-05 00:17:58;112081526.97;27;7;26;7;5868;2024-03-06
2024-03-06 01:30:02;5837;2024-03-05 21:54:45;112081526.97;26;0;27;0;5868;2024-03-06
2024-03-06 01:30:02;3184;2024-03-05 00:33:48;270322405.9;2;4;17;4;4899;2024-03-05
2024-03-06 01:30:02;5838;2024-03-05 21:55:43;270322405.9;17;0;2;0;4899;2024-03-05
2024-03-06 01:30:02;3781;2024-03-05 03:58:30;58098358.66;22;0;15;0;4643;2024-03-05
2024-03-06 01:30:02;5839;2024-03-05 21:56:00;58098358.66;15;7;22;7;4643;2024-03-05
2024-03-06 01:30:02;4892;2024-03-05 13:53:15;71463510.24;13;0;6;0;2437;2024-03-05
2024-03-06 01:30:02;5840;2024-03-05 21:56:20;71463510.24;6;7;13;7;2437;2024-03-05
2024-03-06 01:30:02;2555;2024-03-04 20:02:36;89426962.43;19;0;8;0;6898;2024-03-05
2024-03-06 01:30:02;5841;2024-03-05 21:58:11;89426962.43;8;8;19;8;6898;2024-03-05
2024-03-06 01:30:02;2993;2024-03-05 00:02:03;61754042.53;22;0;26;0;475;2024-03-05
2024-03-06 01:30:02;5843;2024-03-05 21:58:35;61754042.53;26;1;22;1;475;2024-03-05
2024-03-06 01:30:02;3537;2024-03-05 01:52:09;132153640.41;21;6;29;6;2632;2024-03-06
2024-03-06 01:30:02;5844;2024-03-05 21:58:52;132153640.41;29;0;21;0;2632;2024-03-06
2024-03-06 01:30:02;3343;2024-03-05 01:01:50;218357588.08;24;1;4;1;3247;2024-03-06
2024-03-06 01:30:02;5846;2024-03-05 22:00:18;218357588.08;4;0;24;0;3247;2024-03-06
2024-03-06 01:30:02;3656;2024-03-05 02:50:14;91294460.43;29;0;22;0;4966;2024-03-06
2024-03-06 01:30:02;5847;2024-03-05 22:00:19;91294460.43;22;3;29;3;4966;2024-03-06
2024-03-06 01:30:02;4312;2024-03-05 08:52:11;185425087.0;30;6;4;6;4894;2024-03-05
2024-03-06 01:30:02;5848;2024-03-05 22:00:25;185425087.0;4;0;30;0;4894;2024-03-05
2024-03-06 01:30:02;5093;2024-03-05 15:27:38;82984524.87;3;5;12;5;2417;2024-03-06
2024-03-06 01:30:02;5849;2024-03-05 22:01:08;82984524.87;12;0;3;0;2417;2024-03-06
2024-03-06 01:30:02;4612;2024-03-05 11:31:06;111445218.45;28;6;22;6;4568;2024-03-05
2024-03-06 01:30:02;5850;2024-03-05 22:01:34;111445218.45;22;0;28;0;4568;2024-03-05
2024-03-06 01:30:02;3558;2024-03-05 02:02:04;13888621.24;8;6;6;6;5734;2024-03-06
2024-03-06 01:30:02;5851;2024-03-05 22:01:52;13888621.24;6;0;8;0;5734;2024-03-06
2024-03-06 01:30:02;4477;2024-03-05 10:10:51;161867159.35;21;0;12;0;7326;2024-03-05
2024-03-06 01:30:02;5852;2024-03-05 22:01:58;161867159.35;12;1;21;1;7326;2024-03-05
2024-03-06 01:30:02;3426;2024-03-05 01:17:19;185552580.58;9;2;28;2;6397;2024-03-06
2024-03-06 01:30:02;5854;2024-03-05 22:05:36;185552580.58;28;0;9;0;6397;2024-03-06
2024-03-06 01:30:02;4604;2024-03-05 11:25:34;107862023.04;8;3;14;3;4557;2024-03-05
2024-03-06 01:30:02;5855;2024-03-05 22:06:48;107862023.04;14;0;8;0;4557;2024-03-05
2024-03-06 01:30:02;2447;2024-03-04 19:10:26;161566286.61;26;7;27;7;7486;2024-03-04
2024-03-06 01:30:02;5856;2024-03-05 22:07:58;161566286.61;27;0;26;0;7486;2024-03-04
2024-03-06 01:30:02;5497;2024-03-05 18:45:46;93559401.09;13;0;16;0;2469;2024-03-06
2024-03-06 01:30:02;5857;2024-03-05 22:08:10;93559401.09;16;4;13;4;2469;2024-03-06
2024-03-06 01:30:02;5579;2024-03-05 19:23:21;238115813.09;15;0;3;0;7065;2024-03-05
2024-03-06 01:30:02;5858;2024-03-05 22:08:31;238115813.09;3;5;15;5;7065;2024-03-05
2024-03-06 01:30:02;4344;2024-03-05 09:13:06;214120754.94;2;0;12;0;2937;2024-03-06
2024-03-06 01:30:02;5859;2024-03-05 22:09:20;214120754.94;12;8;2;8;2937;2024-03-06
2024-03-06 01:30:02;5177;2024-03-05 16:07:43;150925428.37;1;2;9;2;5455;2024-03-05
2024-03-06 01:30:02;5860;2024-03-05 22:09:50;150925428.37;9;0;1;0;5455;2024-03-05
2024-03-06 01:30:02;4117;2024-03-05 07:00:34;145965995.28;16;0;9;0;2274;2024-03-05
2024-03-06 01:30:02;5862;2024-03-05 22:11:42;145965995.28;9;2;16;2;2274;2024-03-05
2024-03-06 01:30:02;5111;2024-03-05 15:35:25;258240357.36;7;2;11;2;3969;2024-03-06
2024-03-06 01:30:02;5863;2024-03-05 22:12:10;258240357.36;11;0;7;0;3969;2024-03-06
2024-03-06 01:30:02;1667;2024-03-04 11:54:19;237820834.18;29;7;19;7;7473;2024-03-05
2024-03-06 01:30:02;5864;2024-03-05 22:12:17;237820834.18;19;0;29;0;7473;2024-03-05
2024-03-06 01:30:02;3933;2024-03-05 05:27:31;76745657.99;14;0;8;0;7217;2024-03-05
2024-03-06 01:30:02;5865;2024-03-05 22:12:37;76745657.99;8;3;14;3;7217;2024-03-05
2024-03-06 01:30:02;3567;2024-03-05 02:04:49;38260278.58;8;0;25;0;3735;2024-03-05
2024-03-06 01:30:02;5867;2024-03-05 22:13:08;38260278.58;25;2;8;2;3735;2024-03-05
2024-03-06 01:30:02;3084;2024-03-05 00:18:47;249404365.58;19;5;30;5;1294;2024-03-05
2024-03-06 01:30:02;5869;2024-03-05 22:16:09;249404365.58;30;0;19;0;1294;2024-03-05
2024-03-06 01:30:02;3932;2024-03-05 05:27:27;56315233.14;22;5;18;5;7016;2024-03-06
2024-03-06 01:30:02;5870;2024-03-05 22:16:24;56315233.14;18;0;22;0;7016;2024-03-06
2024-03-06 01:30:02;1072;2024-03-04 06:37:13;51473212.87;7;4;21;4;3558;2024-03-04
2024-03-06 01:30:02;5872;2024-03-05 22:17:43;51473212.87;21;0;7;0;3558;2024-03-04
2024-03-06 01:30:02;5216;2024-03-05 16:28:17;78568834.93;14;0;1;0;2277;2024-03-06
2024-03-06 01:30:02;5873;2024-03-05 22:17:56;78568834.93;1;1;14;1;2277;2024-03-06
2024-03-06 01:30:02;3576;2024-03-05 02:09:17;159435014.27;3;4;6;4;3044;2024-03-05
2024-03-06 01:30:02;5874;2024-03-05 22:18:37;159435014.27;6;0;3;0;3044;2024-03-05
2024-03-06 01:30:02;4415;2024-03-05 09:47:32;104931504.1;26;0;3;0;6297;2024-03-06
2024-03-06 01:30:02;5875;2024-03-05 22:19:00;104931504.1;3;3;26;3;6297;2024-03-06
2024-03-06 01:30:02;4975;2024-03-05 14:32:48;63613052.38;30;0;23;0;3384;2024-03-06
2024-03-06 01:30:02;5877;2024-03-05 22:20:13;63613052.38;23;2;30;2;3384;2024-03-06
2024-03-06 01:30:02;949;2024-03-04 05:32:10;68731984.71;14;3;23;3;1487;2024-03-04
2024-03-06 01:30:02;5879;2024-03-05 22:20:23;68731984.71;23;0;14;0;1487;2024-03-04
2024-03-06 01:30:02;3905;2024-03-05 05:13:33;44782862.18;19;0;28;0;2849;2024-03-05
2024-03-06 01:30:02;5880;2024-03-05 22:21:01;44782862.18;28;7;19;7;2849;2024-03-05
2024-03-06 01:30:02;5577;2024-03-05 19:21:19;153976831.27;25;0;26;0;3482;2024-03-06
2024-03-06 01:30:02;5881;2024-03-05 22:21:09;153976831.27;26;5;25;5;3482;2024-03-06
2024-03-06 01:30:02;5835;2024-03-05 21:53:32;368054963.37;7;0;6;0;1314;2024-03-06
2024-03-06 01:30:02;5883;2024-03-05 22:21:34;368054963.37;6;5;7;5;1314;2024-03-06
2024-03-06 01:30:02;3611;2024-03-05 02:27:01;123063823.99;5;2;17;2;4081;2024-03-05
2024-03-06 01:30:02;5884;2024-03-05 22:21:53;123063823.99;17;0;5;0;4081;2024-03-05
2024-03-06 01:30:02;3551;2024-03-05 01:56:41;190344589.12;23;0;24;0;4385;2024-03-05
2024-03-06 01:30:02;5885;2024-03-05 22:22:21;190344589.12;24;1;23;1;4385;2024-03-05
2024-03-06 01:30:02;3240;2024-03-05 00:43:47;60976533.11;11;0;13;0;6238;2024-03-05
2024-03-06 01:30:02;5886;2024-03-05 22:22:30;60976533.11;13;8;11;8;6238;2024-03-05
2024-03-06 01:30:02;5018;2024-03-05 14:50:51;120186710.78;5;0;4;0;6948;2024-03-06
2024-03-06 01:30:02;5889;2024-03-05 22:25:25;120186710.78;4;6;5;6;6948;2024-03-06
2024-03-06 01:30:02;3423;2024-03-05 01:17:00;264549162.51;3;7;2;7;4293;2024-03-05
2024-03-06 01:30:02;5890;2024-03-05 22:26:23;264549162.51;2;0;3;0;4293;2024-03-05
2024-03-06 01:30:02;411;2024-03-04 01:14:45;40593749.35;12;0;10;0;5350;2024-03-05
2024-03-06 01:30:02;5892;2024-03-05 22:27:05;40593749.35;10;2;12;2;5350;2024-03-05
2024-03-06 01:30:02;4627;2024-03-05 11:37:22;487160798.8;4;4;2;4;879;2024-03-05
2024-03-06 01:30:02;5893;2024-03-05 22:27:42;487160798.8;2;0;4;0;879;2024-03-05
2024-03-06 01:30:02;3031;2024-03-05 00:08:20;30232976.86;28;0;3;0;5966;2024-03-06
2024-03-06 01:30:02;5894;2024-03-05 22:28:15;30232976.86;3;8;28;8;5966;2024-03-06
2024-03-06 01:30:02;5749;2024-03-05 21:02:42;21057456.17;7;0;12;0;661;2024-03-06
2024-03-06 01:30:02;5895;2024-03-05 22:28:55;21057456.17;12;6;7;6;661;2024-03-06
2024-03-06 01:30:02;3845;2024-03-05 04:36:17;104962640.01;1;1;28;1;655;2024-03-05
2024-03-06 01:30:02;5897;2024-03-05 22:29:08;104962640.01;28;0;1;0;655;2024-03-05
2024-03-06 01:30:02;4089;2024-03-05 06:47:44;50128198.59;12;7;3;7;2874;2024-03-05
2024-03-06 01:30:02;5898;2024-03-05 22:29:19;50128198.59;3;0;12;0;2874;2024-03-05
2024-03-06 01:30:02;4082;2024-03-05 06:44:15;16959173.92;30;7;29;7;1380;2024-03-06
2024-03-06 01:30:02;5899;2024-03-05 22:30:20;16959173.92;29;0;30;0;1380;2024-03-06
2024-03-06 01:30:02;5891;2024-03-05 22:26:45;152071092.3;2;8;20;8;6549;2024-03-06
2024-03-06 01:30:02;5902;2024-03-05 22:30:41;152071092.3;20;0;2;0;6549;2024-03-06
2024-03-06 01:30:02;4493;2024-03-05 10:21:31;19893761.05;11;5;8;5;4988;2024-03-05
2024-03-06 01:30:02;5904;2024-03-05 22:32:33;19893761.05;8;0;11;0;4988;2024-03-05
2024-03-06 01:30:02;4374;2024-03-05 09:30:39;111700884.07;28;7;9;7;878;2024-03-05
2024-03-06 01:30:02;5906;2024-03-05 22:33:21;111700884.07;9;0;28;0;878;2024-03-05
2024-03-06 01:30:02;5358;2024-03-05 17:37:10;77236860.84;14;2;22;2;852;2024-03-05
2024-03-06 01:30:02;5907;2024-03-05 22:33:39;77236860.84;22;0;14;0;852;2024-03-05
2024-03-06 01:30:02;5196;2024-03-05 16:18:01;84842539.45;29;8;19;8;3024;2024-03-06
2024-03-06 01:30:02;5908;2024-03-05 22:34:29;84842539.45;19;0;29;0;3024;2024-03-06
2024-03-06 01:30:02;3597;2024-03-05 02:21:44;133112316.15;1;8;19;8;148;2024-03-05
2024-03-06 01:30:02;5909;2024-03-05 22:34:46;133112316.15;19;0;1;0;148;2024-03-05
2024-03-06 01:30:02;3153;2024-03-05 00:29:21;123254489.38;4;0;15;0;2779;2024-03-05
2024-03-06 01:30:02;5910;2024-03-05 22:35:13;123254489.38;15;6;4;6;2779;2024-03-05
2024-03-06 01:30:02;4856;2024-03-05 13:33:57;128243117.35;16;0;21;0;6082;2024-03-05
2024-03-06 01:30:02;5911;2024-03-05 22:35:28;128243117.35;21;6;16;6;6082;2024-03-05
2024-03-06 01:30:02;4938;2024-03-05 14:13:12;98617675.77;1;0;26;0;805;2024-03-05
2024-03-06 01:30:02;5912;2024-03-05 22:35:49;98617675.77;26;3;1;3;805;2024-03-05
2024-03-06 01:30:02;5641;2024-03-05 19:55:42;88373480.02;26;0;3;0;4456;2024-03-06
2024-03-06 01:30:02;5913;2024-03-05 22:36:20;88373480.02;3;3;26;3;4456;2024-03-06
2024-03-06 01:30:02;3888;2024-03-05 05:02:19;25229679.65;6;0;2;0;3847;2024-03-06
2024-03-06 01:30:02;5915;2024-03-05 22:36:34;25229679.65;2;3;6;3;3847;2024-03-06
2024-03-06 01:30:02;4817;2024-03-05 13:13:27;85379564.89;21;6;5;6;1196;2024-03-05
2024-03-06 01:30:02;5916;2024-03-05 22:37:13;85379564.89;5;0;21;0;1196;2024-03-05
2024-03-06 01:30:02;3882;2024-03-05 05:00:16;21436940.66;4;5;10;5;7172;2024-03-05
2024-03-06 01:30:02;5918;2024-03-05 22:37:58;21436940.66;10;0;4;0;7172;2024-03-05
2024-03-06 01:30:02;4812;2024-03-05 13:10:04;122688894.41;11;0;24;0;5690;2024-03-05
2024-03-06 01:30:02;5919;2024-03-05 22:38:10;122688894.41;24;6;11;6;5690;2024-03-05
2024-03-06 01:30:02;5920;2024-03-05 22:38:14;197518947.74;12;0;5;0;1766;2024-03-05
2024-03-06 01:30:02;5922;2024-03-05 22:40:37;197518947.74;5;4;12;4;1766;2024-03-05
2024-03-06 01:30:02;5882;2024-03-05 22:21:29;74481160.17;3;0;2;0;1393;2024-03-05
2024-03-06 01:30:02;5923;2024-03-05 22:40:46;74481160.17;2;2;3;2;1393;2024-03-05
2024-03-06 01:30:02;4671;2024-03-05 11:58:05;269434742.91;11;2;4;2;265;2024-03-05
2024-03-06 01:30:02;5924;2024-03-05 22:41:20;269434742.91;4;0;11;0;265;2024-03-05
2024-03-06 01:30:02;4985;2024-03-05 14:37:10;100599237.36;16;0;9;0;5538;2024-03-06
2024-03-06 01:30:02;5925;2024-03-05 22:41:40;100599237.36;9;5;16;5;5538;2024-03-06
2024-03-06 01:30:02;3155;2024-03-05 00:29:36;109229288.39;9;6;22;6;1650;2024-03-06
2024-03-06 01:30:02;5927;2024-03-05 22:44:16;109229288.39;22;0;9;0;1650;2024-03-06
2024-03-06 01:30:02;3071;2024-03-05 00:15:25;92009452.99;16;0;13;0;375;2024-03-06
2024-03-06 01:30:02;5928;2024-03-05 22:44:42;92009452.99;13;6;16;6;375;2024-03-06
2024-03-06 01:30:02;5705;2024-03-05 20:36:21;174345637.64;24;6;6;6;3281;2024-03-06
2024-03-06 01:30:02;5929;2024-03-05 22:45:01;174345637.64;6;0;24;0;3281;2024-03-06
2024-03-06 01:30:02;2127;2024-03-04 16:23:02;124697072.31;15;0;21;0;840;2024-03-04
2024-03-06 01:30:02;5930;2024-03-05 22:45:18;124697072.31;21;8;15;8;840;2024-03-04
2024-03-06 01:30:02;3825;2024-03-05 04:25:49;34122908.06;8;0;19;0;5283;2024-03-05
2024-03-06 01:30:02;5931;2024-03-05 22:45:48;34122908.06;19;4;8;4;5283;2024-03-05
2024-03-06 01:30:02;5220;2024-03-05 16:28:55;478090494.56;17;3;2;3;5860;2024-03-06
2024-03-06 01:30:02;5932;2024-03-05 22:46:28;478090494.56;2;0;17;0;5860;2024-03-06
2024-03-06 01:30:02;5796;2024-03-05 21:33:44;90364424.21;12;0;8;0;1116;2024-03-06
2024-03-06 01:30:02;5933;2024-03-05 22:46:32;90364424.21;8;1;12;1;1116;2024-03-06
2024-03-06 01:30:02;3411;2024-03-05 01:14:47;155943994.49;3;6;29;6;5418;2024-03-05
2024-03-06 01:30:02;5935;2024-03-05 22:47:43;155943994.49;29;0;3;0;5418;2024-03-05
2024-03-06 01:30:02;5680;2024-03-05 20:20:06;46702649.03;5;4;1;4;1285;2024-03-06
2024-03-06 01:30:02;5938;2024-03-05 22:49:12;46702649.03;1;0;5;0;1285;2024-03-06
2024-03-06 01:30:02;673;2024-03-04 03:14:10;138571353.82;10;5;29;5;1635;2024-03-04
2024-03-06 01:30:02;5939;2024-03-05 22:49:33;138571353.82;29;0;10;0;1635;2024-03-04
2024-03-06 01:30:02;4826;2024-03-05 13:16:44;193169221.28;6;0;20;0;95;2024-03-05
2024-03-06 01:30:02;5940;2024-03-05 22:49:43;193169221.28;20;5;6;5;95;2024-03-05
2024-03-06 01:30:02;3739;2024-03-05 03:35:44;221422482.65;4;0;11;0;90;2024-03-06
2024-03-06 01:30:02;5941;2024-03-05 22:51:09;221422482.65;11;2;4;2;90;2024-03-06
2024-03-06 01:30:02;3600;2024-03-05 02:22:12;15003306.26;21;2;13;2;573;2024-03-06
2024-03-06 01:30:02;5943;2024-03-05 22:51:55;15003306.26;13;0;21;0;573;2024-03-06
2024-03-06 01:30:02;3110;2024-03-05 00:22:44;319581178.92;27;8;3;8;4700;2024-03-05
2024-03-06 01:30:02;5944;2024-03-05 22:52:25;319581178.92;3;0;27;0;4700;2024-03-05
2024-03-06 01:30:02;3925;2024-03-05 05:25:54;33120420.19;14;0;16;0;7460;2024-03-05
2024-03-06 01:30:02;5945;2024-03-05 22:52:26;33120420.19;16;8;14;8;7460;2024-03-05
2024-03-06 01:30:02;1181;2024-03-04 07:32:32;161659416.08;21;0;17;0;683;2024-03-04
2024-03-06 01:30:02;5946;2024-03-05 22:52:38;161659416.08;17;7;21;7;683;2024-03-04
2024-03-06 01:30:02;5888;2024-03-05 22:24:22;98511273.8;30;0;19;0;1520;2024-03-05
2024-03-06 01:30:02;5947;2024-03-05 22:52:52;98511273.8;19;2;30;2;1520;2024-03-05
2024-03-06 01:30:02;3197;2024-03-05 00:36:47;39761118.01;29;0;8;0;6479;2024-03-05
2024-03-06 01:30:02;5948;2024-03-05 22:52:57;39761118.01;8;3;29;3;6479;2024-03-05
2024-03-06 01:30:02;4156;2024-03-05 07:26:28;217181827.63;12;0;23;0;1538;2024-03-05
2024-03-06 01:30:02;5949;2024-03-05 22:53:10;217181827.63;23;8;12;8;1538;2024-03-05
2024-03-06 01:30:02;3698;2024-03-05 03:14:33;204751933.91;5;6;12;6;3147;2024-03-06
2024-03-06 01:30:02;5950;2024-03-05 22:53:13;204751933.91;12;0;5;0;3147;2024-03-06
2024-03-06 01:30:02;2988;2024-03-05 00:00:44;99348711.3;1;0;30;0;5244;2024-03-06
2024-03-06 01:30:02;5952;2024-03-05 22:54:19;99348711.3;30;5;1;5;5244;2024-03-06
2024-03-06 01:30:02;3553;2024-03-05 01:57:49;144574115.12;13;8;28;8;1865;2024-03-06
2024-03-06 01:30:02;5953;2024-03-05 22:54:35;144574115.12;28;0;13;0;1865;2024-03-06
2024-03-06 01:30:02;5544;2024-03-05 19:03:38;25734265.28;29;7;23;7;532;2024-03-05
2024-03-06 01:30:02;5955;2024-03-05 22:55:17;25734265.28;23;0;29;0;532;2024-03-05
2024-03-06 01:30:02;3686;2024-03-05 03:08:37;155145189.86;9;1;26;1;1929;2024-03-05
2024-03-06 01:30:02;5956;2024-03-05 22:56:27;155145189.86;26;0;9;0;1929;2024-03-05
2024-03-06 01:30:02;5752;2024-03-05 21:07:06;231344753.49;15;0;27;0;6243;2024-03-05
2024-03-06 01:30:02;5957;2024-03-05 22:57:06;231344753.49;27;3;15;3;6243;2024-03-05
2024-03-06 01:30:02;3457;2024-03-05 01:22:37;52228906.72;29;7;23;7;6359;2024-03-06
2024-03-06 01:30:02;5958;2024-03-05 22:57:23;52228906.72;23;0;29;0;6359;2024-03-06
2024-03-06 01:30:02;2612;2024-03-04 20:38:09;61338493.47;16;8;14;8;6907;2024-03-06
2024-03-06 01:30:02;5960;2024-03-05 22:58:45;61338493.47;14;0;16;0;6907;2024-03-06
2024-03-06 01:30:02;5463;2024-03-05 18:24:44;39664118.06;24;0;26;0;185;2024-03-06
2024-03-06 01:30:02;5962;2024-03-05 23:00:49;39664118.06;26;5;24;5;185;2024-03-06
2024-03-06 01:30:02;4942;2024-03-05 14:15:06;114492905.42;30;0;19;0;5219;2024-03-05
2024-03-06 01:30:02;5963;2024-03-05 23:01:03;114492905.42;19;5;30;5;5219;2024-03-05
2024-03-06 01:30:02;3627;2024-03-05 02:33:42;56138701.42;10;0;21;0;72;2024-03-05
2024-03-06 01:30:02;5964;2024-03-05 23:01:25;56138701.42;21;2;10;2;72;2024-03-05
2024-03-06 01:30:02;1888;2024-03-04 14:06:07;76133813.02;22;0;6;0;4059;2024-03-04
2024-03-06 01:30:02;5965;2024-03-05 23:01:46;76133813.02;6;5;22;5;4059;2024-03-04
2024-03-06 01:30:02;4234;2024-03-05 08:12:11;126423953.37;13;2;23;2;1759;2024-03-06
2024-03-06 01:30:02;5966;2024-03-05 23:01:50;126423953.37;23;0;13;0;1759;2024-03-06
2024-03-06 01:30:02;3966;2024-03-05 05:49:30;115419469.28;7;0;29;0;7414;2024-03-06
